시간,주가,순간거래량,체결강도
14:08:30,268500,3565,100.35
14:10:39,268750,2704,100.41
14:12:52,268250,20178,100.51
14:15:02,268000,11420,100.18
14:17:11,269000,13765,100.12
14:19:22,269000,5521,100.29
14:21:36,269000,6720,100.52
14:23:46,268500,4717,100.61
14:25:56,268500,2417,100.7
14:28:07,269000,2964,100.73
14:30:20,268750,3696,100.77
14:32:30,268500,3722,100.82
14:34:40,269000,3057,100.8
14:36:49,269500,17225,100.81
14:39:01,269250,4174,100.87
14:41:17,270000,5095,100.8
14:43:29,269250,9640,100.88
14:45:45,269250,8371,100.85
14:47:58,269500,4155,100.98
14:50:09,268750,11716,100.94
14:52:22,269000,6576,100.31
14:54:38,268500,17121,99.79
14:56:52,269000,10513,99.75
14:59:04,269000,4589,99.71
15:01:17,269000,5773,99.7
15:03:30,269000,2071,99.69
15:05:41,269000,10140,99.63
15:07:53,268500,3488,99.38
15:10:06,269000,11360,99.32
15:12:22,269250,2888,99.25
15:14:37,268750,11368,99.04
15:16:50,269000,6247,99.05
15:19:01,269000,11251,98.72
15:21:14,269000,3982,98.73
15:23:26,269000,0,98.73
15:25:38,269000,0,98.73
15:27:53,269000,0,98.73
