시간,주가,순간거래량,체결강도
11:00:06,84650,8650,88.81
11:01:26,84700,12992,88.73
11:02:45,84650,8240,88.73
11:04:05,84500,59003,88.6
11:05:26,84300,98404,88.43
11:06:45,84500,91985,87.81
11:08:03,84500,12685,88.1
11:09:22,84600,42870,88.21
11:10:41,84550,29798,88.4
11:12:00,84500,11067,88.55
11:13:19,84400,50978,88.04
11:14:38,84500,79810,86.85
11:15:57,84600,18789,86.64
11:17:17,84700,7584,86.67
11:18:36,84700,8886,86.68
11:19:56,84700,8071,86.75
11:21:16,84700,8739,86.72
11:22:37,84650,25990,86.62
11:23:57,84650,10304,87.19
11:25:20,84650,20980,87.16
11:26:40,84600,61137,87.15
11:28:00,84600,40204,86.56
11:29:20,84650,8531,86.47
11:30:40,84550,55135,86.53
11:32:02,84600,46813,86.33
11:33:24,84500,23624,86.43
11:34:46,84600,7022,86.67
11:36:08,84600,9256,86.73
11:37:28,84600,31597,86.84
11:38:50,84600,8535,86.8
11:40:11,84700,6700,86.65
11:41:34,84700,17619,86.56
11:43:14,84700,12555,86.41
11:44:55,84700,8849,86.43
11:46:29,84600,20286,86.39
11:47:55,84700,6588,86.6
11:49:24,84700,8701,86.56
11:50:48,84600,6759,86.58
11:52:09,84700,11937,86.73
11:53:39,84700,10295,86.84
11:55:07,84600,8174,86.89
11:56:32,84700,4106,86.89
11:58:02,84600,9044,86.89
11:59:21,84700,10608,87.11
12:00:43,84700,10013,87.17
12:02:11,84600,8921,87.21
12:03:35,84700,18443,87.34
12:04:59,84600,67631,87.4
12:06:20,84550,67578,87.0
12:07:44,84600,3802,87.02
12:09:14,84500,4250,87.04
12:10:36,84600,2893,87.08
12:11:58,84500,7127,87.15
12:13:21,84500,4295,87.25
12:14:55,84500,11242,87.33
12:16:18,84600,6138,87.43
12:17:41,84500,7548,87.47
12:19:04,84550,9113,87.51
12:20:24,84500,4174,87.6
12:21:45,84600,12172,87.65
12:23:08,84550,11998,87.74
12:24:32,84550,10534,87.75
12:25:56,84500,55763,87.71
12:27:20,84450,28184,87.54
12:28:41,84500,6678,87.5
12:30:04,84400,3241,87.48
12:31:28,84500,47397,87.69
12:32:52,84500,4499,87.64
12:34:14,84550,14354,87.71
12:35:38,84550,50044,87.79
12:37:11,84550,6795,87.76
12:38:33,84400,45021,87.88
12:40:02,84500,53610,87.93
12:41:34,84500,18991,87.92
12:43:19,84500,6666,87.96
12:44:49,84500,12775,87.99
12:46:15,84400,10066,87.99
12:47:43,84300,76579,88.02
12:49:12,84300,131777,88.77
12:50:39,84250,19273,88.81
12:52:19,84200,22222,89.05
12:54:06,84200,166303,89.15
12:55:36,84300,15084,89.04
12:57:16,84300,13050,89.21
12:58:41,84200,11144,89.29
13:00:05,84100,62561,89.92
13:01:28,84100,11088,89.83
13:03:08,84100,19933,89.89
13:04:36,84150,31873,90.07
13:06:03,84000,64093,89.99
13:07:28,84100,81662,89.9
13:08:53,84200,33122,90.56
13:10:17,84100,12052,90.49
13:11:42,84100,23836,90.55
13:13:24,84150,13052,90.55
13:15:00,84100,12777,90.53
13:16:27,84100,9504,90.65
13:17:54,84200,13212,90.8
13:19:19,84100,15072,90.96
13:21:02,84150,14074,91.01
13:22:29,84200,50275,91.09
13:24:04,84300,61917,91.01
13:25:38,84200,12646,91.66
13:27:01,84250,11613,91.72
13:28:38,84300,14400,91.78
13:30:03,84300,24879,91.86
13:31:29,84250,14336,92.09
13:32:53,84250,22864,92.22
13:34:20,84250,38021,92.15
13:35:51,84300,97473,91.96
13:37:30,84400,45521,91.7
13:39:03,84350,17896,91.82
13:40:41,84350,19325,92.0
13:42:10,84450,64932,91.38
13:43:46,84350,71767,91.48
13:45:17,84450,24281,90.61
13:46:44,84400,8708,90.68
13:48:11,84300,32379,90.44
13:49:39,84400,59468,90.3
13:51:13,84400,18249,90.26
13:52:41,84500,14610,90.16
13:54:07,84450,23781,90.17
13:55:38,84350,124022,90.37
13:57:12,84300,7061,91.46
13:58:45,84350,11921,91.5
14:00:11,84350,13268,91.56
14:01:37,84400,12043,91.6
14:03:08,84400,15255,91.69
14:04:36,84300,13573,91.96
14:06:08,84200,105058,92.1
14:07:39,84200,8940,91.87
14:09:05,84200,14179,91.9
14:10:42,84300,13754,92.11
14:12:09,84300,24637,92.11
14:13:35,84200,17942,92.16
14:15:04,84200,20126,92.25
14:16:32,84200,30511,92.32
14:18:09,84200,16811,92.53
14:19:44,84300,18868,92.65
14:21:14,84300,95306,92.87
14:22:45,84250,11502,92.88
14:24:24,84300,19674,92.91
14:25:53,84250,16358,92.85
14:27:36,84200,53246,92.6
14:29:09,84200,21630,92.55
14:30:36,84200,22453,92.48
14:32:02,84300,16961,92.48
14:33:27,84300,126336,93.4
14:35:06,84300,10981,93.41
14:36:55,84300,15047,93.38
14:38:35,84350,17458,93.23
14:40:18,84300,16457,93.15
14:41:47,84400,12099,93.19
14:43:15,84400,42297,93.25
14:45:04,84400,19481,93.05
14:46:40,84300,13323,93.12
14:48:13,84400,15701,93.14
14:49:42,84400,14963,93.16
14:51:08,84400,63621,93.27
14:52:37,84400,272335,93.72
14:54:06,84400,12941,95.18
14:55:38,84500,7911,95.06
14:57:14,84450,23373,95.07
14:58:42,84450,13825,95.08
15:00:16,84450,15664,94.92
15:01:44,84400,10017,94.91
15:03:17,84400,64522,94.55
15:04:53,84300,52704,94.36
15:06:59,84400,134744,94.11
15:08:42,84400,14358,94.07
15:10:19,84500,20245,93.91
15:11:56,84450,40816,93.96
15:13:28,84500,45591,93.71
15:15:08,84500,36873,93.61
15:16:43,84450,43130,93.5
15:19:05,84400,111718,92.84
15:20:50,84500,5524,92.95
15:22:16,84500,0,92.95
15:23:41,84500,0,92.95
15:25:07,84500,0,92.95
15:26:42,84500,0,92.95
15:28:13,84500,0,92.95
15:29:56,84200,1329121,92.99
