시간,주가,순간거래량,체결강도
14:38:35,276500,3064,78.72
14:40:18,276500,2571,78.7
14:41:47,277000,4241,78.71
14:43:15,277000,4252,78.68
14:45:04,276500,15192,78.6
14:46:40,276500,8389,78.12
14:48:13,276500,4260,78.12
14:49:42,276750,12900,78.23
14:51:08,276000,7995,78.12
14:52:37,276500,2854,78.13
14:54:06,276500,2457,78.16
14:55:38,276250,3951,78.15
14:57:14,276500,2794,78.13
14:58:42,276500,9357,78.33
15:00:16,276250,5040,78.29
15:01:44,276250,4059,78.25
15:03:17,276500,4323,78.28
15:04:53,276000,5237,78.27
15:06:59,276000,20979,77.82
15:08:42,276000,5023,77.77
15:10:19,276000,5358,77.78
15:11:56,275500,4438,77.87
15:13:28,274500,50605,77.63
15:15:08,274500,27932,78.19
15:16:43,274500,17647,78.44
15:19:05,274500,34532,78.85
15:20:50,274250,7685,79.24
15:22:16,274250,0,79.24
15:23:41,274250,0,79.24
15:25:07,274250,0,79.24
15:26:42,274250,0,79.24
15:28:13,274250,0,79.24
15:29:56,274250,0,79.24
