시간,주가,순간거래량,체결강도
12:13:21,209500,183,104.45
12:14:55,209000,93,104.38
12:16:18,209500,116,104.26
12:17:41,209500,294,104.21
12:19:04,209250,86,104.34
12:20:24,209250,145,104.3
12:21:45,209500,92,104.28
12:23:08,209500,92,104.33
12:24:32,209500,99,104.27
12:25:56,209500,153,104.26
12:27:20,209500,91,104.36
12:28:41,209000,98,104.31
12:30:04,209250,146,104.2
12:31:28,209500,759,104.12
12:32:52,209500,165,104.4
12:34:14,209500,155,104.34
12:35:38,209500,166,104.24
12:37:11,209000,143,104.2
12:38:33,209500,100,104.19
12:40:02,209500,105,104.32
12:41:34,209250,129,104.43
12:43:19,210000,347,105.08
12:44:49,209750,130,105.31
12:46:15,210000,268,105.35
12:47:43,209500,85,105.47
12:49:12,209500,165,105.6
12:50:39,210000,139,105.86
12:52:19,210000,165,105.94
12:54:06,210000,91,106.03
12:55:36,210000,149,106.04
12:57:16,210000,101,106.33
12:58:41,209750,99,106.31
13:00:05,210000,202,106.61
13:01:28,210000,66,106.6
13:03:08,209500,1332,106.59
13:04:36,209000,36,104.9
13:06:03,209000,94,104.88
13:07:28,209000,132,104.92
13:08:53,209250,85,105.08
13:10:17,209250,242,105.58
13:11:42,209250,78,105.59
13:13:24,209000,92,105.83
13:15:00,209000,72,105.82
13:16:27,208750,1225,104.18
13:17:54,208500,781,104.18
13:19:19,208250,525,105.3
13:21:02,208000,149,105.26
13:22:29,209000,458,106.13
13:24:04,209250,82,106.28
13:25:38,209250,103,106.32
13:27:01,209250,66,106.44
13:28:38,209250,323,106.0
13:30:03,209250,105,106.09
13:31:29,209250,60,106.09
13:32:53,209500,108,106.2
13:34:20,209000,151,106.23
13:35:51,209000,148,106.26
13:37:30,209000,380,106.23
13:39:03,209250,316,106.46
13:40:41,209500,139,106.4
13:42:10,209250,300,106.41
13:43:46,209000,110,106.91
13:45:17,209500,255,106.93
13:46:44,209000,299,107.13
13:48:11,209500,111,107.69
13:49:39,209500,158,107.78
13:51:13,209500,113,107.84
13:52:41,209000,154,107.95
13:54:07,209250,103,107.92
13:55:38,209500,212,107.98
13:57:12,209000,377,108.81
13:58:45,209250,455,108.91
14:00:11,209500,161,109.05
14:01:37,209250,1391,109.11
14:03:08,209500,424,108.71
14:04:36,209000,537,108.66
14:06:08,209000,213,108.78
14:07:39,209500,242,108.79
14:09:05,209500,160,108.95
14:10:42,209000,427,109.02
14:12:09,209500,807,108.41
14:13:35,209250,125,108.5
14:15:04,209250,193,108.56
14:16:32,209500,149,108.59
14:18:09,209000,172,108.75
14:19:44,209000,198,108.8
14:21:14,208750,601,108.86
14:22:45,209000,220,108.55
14:24:24,208750,194,108.64
14:25:53,209000,154,108.8
14:27:36,209000,181,109.03
14:29:09,208500,174,109.16
14:30:36,208500,267,109.2
14:32:02,208750,203,109.23
14:33:27,209000,151,109.27
14:35:06,208500,339,109.17
14:36:55,209000,164,109.21
14:38:35,209000,225,109.3
14:40:18,209000,289,109.42
14:41:47,209500,757,109.56
14:43:15,209500,235,109.58
14:45:04,209500,293,109.62
14:46:40,209500,323,109.73
14:48:13,209250,261,109.57
14:49:42,209250,205,109.61
14:51:08,209500,254,109.61
14:52:37,209250,288,109.56
14:54:06,209000,2054,107.77
14:55:38,209000,688,107.36
14:57:14,209500,423,107.0
14:58:42,209500,453,107.23
15:00:16,209500,276,107.3
15:01:44,209500,118,107.28
15:03:17,209000,730,106.77
15:04:53,208500,136,106.63
15:06:59,209500,749,107.51
15:08:42,209000,258,107.66
15:10:19,209500,272,107.68
15:11:56,209500,301,107.82
15:13:28,209500,299,107.65
15:15:08,209000,443,107.69
15:16:43,209500,434,107.65
15:19:05,209500,985,107.44
15:20:50,209500,256,107.45
15:22:16,209500,0,107.45
15:23:41,209500,0,107.45
15:25:07,209500,0,107.45
15:26:42,209500,0,107.45
15:28:13,209500,0,107.45
15:29:56,208500,7827,107.45
