시간,주가,순간거래량,체결강도
10:57:28,60100,4006,105.36
10:58:47,60150,5821,105.29
11:00:06,60100,16211,105.06
11:01:26,59900,21035,105.19
11:02:45,59800,21915,104.11
11:04:05,59800,4131,104.32
11:05:26,59900,9527,104.27
11:06:45,59900,5984,104.39
11:08:03,59900,3576,104.63
11:09:22,59900,5655,104.73
11:10:41,59900,3429,104.79
11:12:00,60000,9643,105.02
11:13:19,60000,5852,105.15
11:14:38,60000,2842,105.15
11:15:57,60100,14061,105.73
11:17:17,60100,4966,105.72
11:18:36,60150,5043,105.75
11:19:56,60000,7873,105.67
11:21:16,60000,7781,105.88
11:22:37,60100,4726,105.98
11:23:57,60100,1911,106.07
11:25:20,60050,3136,106.11
11:26:40,60100,3258,106.13
11:28:00,60000,3039,106.14
11:29:20,60000,2643,106.27
11:30:40,60000,12093,106.01
11:32:02,59900,21325,106.79
11:33:24,59900,3681,106.95
11:34:46,59800,6171,107.33
11:36:08,60000,8295,107.49
11:37:28,60100,7951,107.49
11:38:50,60100,4988,107.38
11:40:11,60100,2263,107.38
11:41:34,60250,13431,107.35
11:43:14,60200,4982,107.4
11:44:55,60200,4179,107.35
11:46:29,60200,4169,107.37
11:47:55,60300,12543,107.4
11:49:24,60300,5529,107.12
11:50:48,60200,5010,106.95
11:52:09,60200,3843,106.95
11:53:39,60100,4499,107.03
11:55:07,60100,4417,107.13
11:56:32,60300,12983,107.09
11:58:02,60300,6463,107.05
11:59:21,60300,2271,107.13
12:00:43,60200,6346,107.13
12:02:11,60200,2677,107.27
12:03:35,60200,2406,107.3
12:04:59,60300,2420,107.32
12:06:20,60200,2572,107.4
12:07:44,60250,2953,107.46
12:09:14,60200,3497,107.53
12:10:36,60200,3897,107.56
12:11:58,60200,2407,107.52
12:13:21,60200,3413,107.54
12:14:55,60200,3195,107.57
12:16:18,60200,6676,107.8
12:17:41,60200,3993,108.05
12:19:04,60250,2376,108.05
12:20:24,60200,2607,108.09
12:21:45,60300,15463,107.78
12:23:08,60350,2268,107.77
12:24:32,60300,3462,107.8
12:25:56,60350,5009,107.67
12:27:20,60300,5178,107.68
12:28:41,60300,2078,107.48
12:30:04,60400,5275,107.54
12:31:28,60300,5273,107.59
12:32:52,60200,2904,107.68
12:34:14,60200,3736,107.82
12:35:38,60200,2457,107.84
12:37:11,60200,2697,107.82
12:38:33,60200,6189,107.65
12:40:02,60200,3786,107.63
12:41:34,60250,2711,107.57
12:43:19,60200,3031,107.58
12:44:49,60250,2364,107.52
12:46:15,60200,5090,107.46
12:47:43,60200,2657,107.52
12:49:12,60150,3928,107.57
12:50:39,60200,2656,107.64
12:52:19,60100,3219,107.66
12:54:06,60100,3136,107.81
12:55:36,60100,4231,107.87
12:57:16,60200,2820,107.94
12:58:41,60150,3401,107.93
13:00:05,60350,31253,107.61
13:01:28,60350,4654,107.47
13:03:08,60300,4673,107.5
13:04:36,60250,2343,107.57
13:06:03,60300,2447,107.56
13:07:28,60200,3078,107.57
13:08:53,60200,2293,107.56
13:10:17,60200,7314,107.57
13:11:42,60200,2884,107.63
13:13:24,60200,3395,107.71
13:15:00,60200,3230,107.75
13:16:27,60300,2747,107.77
13:17:54,60200,2856,107.79
13:19:19,60300,2417,107.87
13:21:02,60200,5656,108.09
13:22:29,60100,7850,108.36
13:24:04,60200,3160,108.46
13:25:38,60200,4318,108.58
13:27:01,60250,3319,108.65
13:28:38,60500,43306,109.14
13:30:03,60600,4119,109.61
13:31:29,60500,10921,109.67
13:32:53,60400,8561,109.12
13:34:20,60400,3747,109.13
13:35:51,60500,3993,109.12
13:37:30,60600,12086,109.1
13:39:03,60500,6435,109.2
13:40:41,60600,10812,109.25
13:42:10,60500,3493,109.39
13:43:46,60400,13907,108.72
13:45:17,60500,4114,108.9
13:46:44,60500,5089,108.97
13:48:11,60500,15080,109.02
13:49:39,60500,10605,109.24
13:51:13,60500,12124,108.8
13:52:41,60500,11776,108.7
13:54:07,60600,8322,108.22
13:55:38,60500,6930,108.32
13:57:12,60500,6443,108.29
13:58:45,60500,12328,107.84
14:00:11,60500,5354,107.76
14:01:37,60500,5364,107.82
14:03:08,60500,8848,108.01
14:04:36,60500,6084,108.09
14:06:08,60500,5235,108.15
14:07:39,60500,3460,108.12
14:09:05,60400,9032,108.02
14:10:42,60500,4726,108.35
14:12:09,60500,7464,108.43
14:13:35,60400,5242,108.48
14:15:04,60500,4132,108.51
14:16:32,60400,4593,108.5
14:18:09,60500,4848,108.48
14:19:44,60500,4658,108.53
14:21:14,60500,7243,108.58
14:22:45,60500,4331,108.72
14:24:24,60400,4204,108.78
14:25:53,60300,8587,108.63
14:27:36,60600,29009,108.72
14:29:09,60500,9422,108.6
14:30:36,60600,21712,108.96
14:32:02,60700,7516,108.91
14:33:27,60600,4645,108.83
14:35:06,60700,5036,108.86
14:36:55,60600,9841,108.87
14:38:35,60600,6631,108.82
14:40:18,60500,6888,108.87
14:41:47,60500,4284,108.88
14:43:15,60500,9749,108.91
14:45:04,60600,7832,108.58
14:46:40,60400,7981,108.52
14:48:13,60600,7056,108.77
14:49:42,60500,3241,108.78
14:51:08,60600,4289,108.88
14:52:37,60600,10179,109.04
14:54:06,60500,4642,109.11
14:55:38,60500,9532,109.15
14:57:14,60500,4790,109.22
14:58:42,60400,6366,109.39
15:00:16,60500,7208,109.32
15:01:44,60500,5195,109.32
15:03:17,60400,3594,109.44
15:04:53,60400,7187,109.44
15:06:59,60300,6277,109.42
15:08:42,60350,4848,109.56
15:10:19,60400,6068,109.61
15:11:56,60350,19741,109.88
15:13:28,60400,5792,109.91
15:15:08,60400,6986,110.4
15:16:43,60350,5813,110.63
15:19:05,60300,9458,110.95
15:20:50,60300,4156,110.96
15:22:16,60300,0,110.96
15:23:41,60300,0,110.96
15:25:07,60300,0,110.96
15:26:42,60300,0,110.96
15:28:13,60300,0,110.96
15:29:56,60300,0,110.96
