시간,주가,순간거래량,체결강도
13:19:38,255500,2405,99.02
13:21:35,255500,1809,98.94
13:23:36,255250,2039,98.86
13:25:32,255250,2506,98.74
13:27:33,255500,3746,98.81
13:29:31,255000,1416,98.82
13:31:30,255000,2328,98.92
13:33:31,255500,2286,99.0
13:35:28,255500,2054,99.0
13:37:32,255000,3142,98.95
13:39:31,255500,2179,98.95
13:41:31,255000,3493,98.89
13:43:31,255750,25272,100.22
13:45:28,256000,5129,100.02
13:47:29,256000,12014,99.54
13:49:27,256500,15203,100.41
13:51:25,256500,10251,100.19
13:53:27,257000,38149,99.96
13:55:26,257000,37161,99.29
13:57:24,257000,17314,98.85
13:59:26,257500,22231,99.28
14:01:26,256500,29366,99.05
14:03:26,256000,8129,98.74
14:05:29,255500,14425,98.49
14:07:28,255750,8457,99.09
14:09:27,256000,9815,98.78
14:11:29,256000,4965,98.79
14:13:29,255500,5816,98.94
14:15:27,256000,6757,98.94
14:17:30,255250,7977,98.35
14:19:31,255500,7703,98.47
14:21:29,255000,3342,98.69
14:23:31,255250,6480,98.75
14:25:32,255500,7829,98.78
14:27:32,255500,4167,98.57
14:29:32,256000,11548,98.49
14:31:33,255500,4032,98.49
14:33:35,256000,4563,98.46
14:35:36,255000,10801,98.55
14:37:38,255000,2708,98.36
14:39:39,255500,4171,98.4
14:41:41,255500,4319,98.52
14:43:42,255500,2498,98.59
14:45:42,255000,5029,98.47
14:47:41,255000,18361,98.19
14:49:43,255000,6357,98.26
14:51:45,255000,8176,98.55
14:53:47,255000,10252,98.59
14:55:47,255250,2945,98.36
14:57:48,255000,3424,98.15
14:59:50,255500,6573,98.26
15:01:53,255500,6542,98.33
15:03:55,255500,13398,98.46
15:05:58,255000,4771,98.42
15:07:59,255500,8049,98.24
15:10:01,255500,6913,98.03
15:12:03,255500,4840,97.93
15:14:04,255500,5394,97.91
15:16:06,255000,5737,98.14
15:18:07,255000,8789,97.98
15:20:10,255250,3502,98.03
15:22:13,255250,0,98.1
15:24:15,255250,0,98.1
15:26:17,255250,0,98.1
15:28:19,255250,0,98.1
