시간,주가,순간거래량,체결강도
11:52:22,89900,40673,85.7
11:54:31,89800,36611,85.75
11:56:36,89800,65504,85.64
11:58:38,89800,59761,85.62
12:00:34,89700,225665,85.29
12:02:33,89900,129742,85.04
12:04:31,90000,265567,85.81
12:06:26,89900,66895,85.67
12:08:27,89900,92877,85.81
12:10:23,89800,146307,85.58
12:12:20,89900,26209,85.47
12:14:20,89800,23435,85.5
12:16:15,89900,33057,85.51
12:18:15,89900,67448,85.47
12:20:13,89900,50497,85.46
12:22:10,89950,233577,85.8
12:24:10,89900,69838,85.79
12:26:05,90000,63517,85.78
12:28:09,90000,61058,85.96
12:30:06,90000,92432,86.02
12:32:05,89900,101318,86.14
12:34:02,89900,76589,85.98
12:35:59,89900,63340,86.01
12:37:59,89900,63996,86.01
12:39:55,89950,197079,85.83
12:41:56,89900,159699,85.8
12:43:53,90000,88096,85.84
12:45:55,89900,75675,85.76
12:47:51,89950,73193,85.82
12:49:53,89900,89837,85.86
12:51:50,89900,70111,85.73
12:53:50,89950,84729,85.84
12:55:47,89900,69988,85.96
12:57:48,90000,50599,85.97
12:59:45,89900,52835,86.01
13:01:46,89950,53815,86.02
13:03:43,89950,103762,85.93
13:05:44,89950,65427,85.97
13:07:41,90000,58877,85.98
13:09:43,89900,58516,85.9
13:11:40,89900,58604,85.87
13:13:42,89950,72458,85.83
13:15:39,89950,71830,85.71
13:17:38,90000,65286,85.63
13:19:38,89950,74255,85.66
13:21:35,90000,533835,85.94
13:23:36,89900,77371,85.86
13:25:32,90000,67396,85.76
13:27:33,89900,83772,85.69
13:29:31,90000,141122,85.42
13:31:30,89950,416573,85.9
13:33:31,89950,112420,85.86
13:35:28,89900,84865,85.92
13:37:32,89900,110891,85.75
13:39:31,90000,83772,85.71
13:41:31,90000,62849,85.75
13:43:31,89950,69407,85.71
13:45:28,89900,70356,85.82
13:47:29,89900,81083,85.88
13:49:27,89900,72502,86.0
13:51:25,89800,714522,86.53
13:53:27,89800,121343,86.59
13:55:26,89700,200154,86.52
13:57:24,89600,335879,86.47
13:59:26,89400,204210,86.41
14:01:26,89500,682736,86.52
14:03:26,89400,39132,86.64
14:05:29,89300,154754,86.68
14:07:28,89350,241644,86.97
14:09:27,89400,217363,87.32
14:11:29,89400,32976,87.25
14:13:29,89500,131779,87.21
14:15:27,89400,61173,87.15
14:17:30,89400,78574,87.09
14:19:31,89400,168787,87.22
14:21:29,89350,95510,87.25
14:23:31,89450,178064,87.02
14:25:32,89550,246783,86.83
14:27:32,89500,94247,86.96
14:29:32,89650,208247,87.14
14:31:33,89700,76907,87.12
14:33:35,89700,76948,87.02
14:35:36,89600,67635,87.02
14:37:38,89600,58301,87.11
14:39:39,89800,127140,87.24
14:41:41,89800,112675,87.19
14:43:42,89650,341951,87.62
14:45:42,89700,64184,87.58
14:47:41,89600,61042,87.58
14:49:43,89600,112544,87.59
14:51:45,89600,47031,87.62
14:53:47,89600,67932,87.6
14:55:47,89700,165170,87.44
14:57:48,89750,68696,87.39
14:59:50,89800,95403,87.38
15:01:53,89700,75039,87.32
15:03:55,89750,69385,87.22
15:05:58,89750,97407,87.23
15:07:59,89800,313808,87.13
15:10:01,89850,155621,86.96
15:12:03,89900,129830,86.89
15:14:04,89850,183437,86.53
15:16:06,89800,330068,86.45
15:18:07,89700,170233,86.37
15:20:10,89750,72484,86.4
15:22:13,89750,0,86.4
15:24:15,89750,0,86.4
15:26:17,89750,0,86.4
15:28:19,89750,0,86.4
